受管系统名称               产品代码 版本      状态
bl660008:UA                      UM   06.23.01.00 Y 
bl660008ASFSdp:UAGENT00          UA   06.00.00.00 Y 
bl660008:M03_APPMONEXT00         M0   06.00.00.XX Y 
bl660014:KUL                     UL   06.23.05.00 Y 
bl660014:UA                      UM   06.23.01.00 Y 
bl660014ASFSdp:UAGENT00          UA   06.00.00.00 Y 
bl660014:M03_APPMONEXT00         M0   06.00.00.XX Y 
SUMMITPROD:UA                    UM   06.23.01.00 Y 
summitprodASFSdp:UAGENT00        UA   06.00.00.00 Y 
summitprod:N89_SUMMIT00          N8   06.00.01.XX Y 
Primary:SUMMITPROD:NT            NT   06.23.01.00 Y 
bl660004:LZ                      LZ   06.23.01.00 Y 
bl660004:KUL                     UL   06.23.05.00 Y 
bl660004:UA                      UM   06.23.01.00 Y 
bl660004ASFSdp:UAGENT00          UA   06.00.00.00 Y 
bl660004:N54_ARCHIVE00           N5   06.00.00.XX Y 
bl660004:M03_APPMONEXT00         M0   06.00.00.XX Y 
bl660005:KUL                     UL   06.23.05.00 Y 
bl660005:UA                      UM   06.23.01.00 Y 
bl660005ASFSdp:UAGENT00          UA   06.00.00.00 Y 
bl660005:M03_APPMONEXT00         M0   06.00.00.XX Y 
bl660011:LZ                      LZ   06.23.01.00 Y 
bl660011:KUL                     UL   06.23.05.00 Y 
bl660011:UA                      UM   06.23.01.00 Y 
bl660011ASFSdp:UAGENT00          UA   06.00.00.00 Y 
bl660011:N54_ARCHIVE00           N5   06.00.00.XX Y 
bl660011:M03_APPMONEXT00         M0   06.00.00.XX Y 
bl660006:LZ                      LZ   06.23.01.00 Y 
bl660006:KUL                     UL   06.23.05.00 Y 
bl660006:UA                      UM   06.23.01.00 Y 
bl660006ASFSdp:UAGENT00          UA   06.00.00.00 Y 
bl660006:N54_ARCHIVE00           N5   06.00.00.XX Y 
bl660006:M03_APPMONEXT00         M0   06.00.00.XX Y 
bl660013:LZ                      LZ   06.23.01.00 Y 
bl660013:KUL                     UL   06.23.05.00 Y 
bl660013:UA                      UM   06.23.01.00 Y 
bl660013ASFSdp:UAGENT00          UA   06.00.00.00 Y 
bl660013:N54_ARCHIVE00           N5   06.00.00.XX Y 
bl660013:M03_APPMONEXT00         M0   06.00.00.XX Y 
FCN-APP-P05:LZ                   LZ   06.23.01.00 Y 
FCN-APP-P07:LZ                   LZ   06.23.01.00 Y 
FCN-APP-P05:UA                   UM   06.23.01.00 Y 
FCN-APP-P07:UA                   UM   06.23.01.00 Y 
FCN-APP-P05ASFSdp:UAGENT00       UA   06.00.00.00 Y 
FCN-APP-P07ASFSdp:UAGENT00       UA   06.00.00.00 Y 
FCN-APP-P05:KUL                  UL   06.23.05.00 Y 
FCN-APP-P07:KUL                  UL   06.23.05.00 Y 
FCN-APP-P05:M03_APPMONEXT00      M0   06.00.00.XX Y 
FCN-APP-P07:M03_APPMONEXT00      M0   06.00.00.XX Y 
FCN-APP-P06:LZ                   LZ   06.23.01.00 Y 
FCN-APP-P04:LZ                   LZ   06.23.01.00 Y 
FCN-APP-P06:KUL                  UL   06.23.05.00 Y 
FCN-APP-P04:KUL                  UL   06.23.05.00 Y 
FCN-APP-P06:UA                   UM   06.23.01.00 Y 
FCN-APP-P04:UA                   UM   06.23.01.00 Y 
FCN-APP-P06ASFSdp:UAGENT00       UA   06.00.00.00 Y 
FCN-APP-P04ASFSdp:UAGENT00       UA   06.00.00.00 Y 
FCN-APP-P06:M03_APPMONEXT00      M0   06.00.00.XX Y 
FCN-APP-P04:M03_APPMONEXT00      M0   06.00.00.XX Y 
BL680-20:LZ                      LZ   06.23.01.00 Y 
TPOS-ADS-P01:LZ                  LZ   06.23.01.00 Y 
TPOS-ADS-P01:KUL                 UL   06.23.05.00 Y 
TPOS-ADS-P01:UA                  UM   06.23.01.00 Y 
TPOS-ADS-P01ASFSdp:UAGENT00      UA   06.00.00.00 Y 
TPOS-ADS-P01:N39_TPOS00          N3   06.00.00.XX Y 
ESSC-APP-P01:LZ                  LZ   06.23.01.00 Y 
TPSAPP:TPOS-ADS-P01:UA           UM   06.23.01.00 Y 
TPOS-ADS-P01:M01_TUXEDO00        M0   06.00.00.XX Y 
ESSC-APP-P01:KUL                 UL   06.23.05.00 Y 
TPOSAPP:TPOS-ADS-P01:UA          UM   06.23.01.00 Y 
SAPP_TPOS-ADS-P01ASFSdp:UAGENT00 UA   06.00.00.00 Y 
TPOS-ADS-P01:P11_TPOS00          P1   06.00.00.XX Y 
TPOS-ADS-P01:M03_APPMONEXT00     M0   06.00.00.XX Y 
ESSC-APP-P01:UA                  UM   06.23.01.00 Y 
ESSC-APP-P01ASFSdp:UAGENT00      UA   06.00.00.00 Y 
ESSC-APP-P01:R23CHECK_MONITOR00  R2   06.00.00.XX Y 
ESSC-APP-P01:M03_APPMONEXT00     M0   06.00.00.XX Y 
bl685-470:LZ                     LZ   06.23.01.00 Y 
BL685-137:LZ                     LZ   06.23.01.00 Y 
NPORT-WEB-P11:LZ                 LZ   06.23.01.00 Y 
bl685-470:UA                     UM   06.23.01.00 Y 
bl685-470ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bl685-470:M03_APPMONEXT00        M0   06.00.00.XX Y 
MC-WEB-P02:LZ                    LZ   06.23.01.00 Y 
bl685-469:LZ                     LZ   06.23.01.00 Y 
BL685-137:KUL                    UL   06.23.05.00 Y 
BL685-191:LZ                     LZ   06.23.01.00 Y 
BL685-156:LZ                     LZ   06.23.01.00 Y 
BL685-148:LZ                     LZ   06.23.01.00 Y 
BL685-153:LZ                     LZ   06.23.01.00 Y 
BL685-143:LZ                     LZ   06.23.01.00 Y 
BL685-136:LZ                     LZ   06.23.01.00 Y 
BL685-142:LZ                     LZ   06.23.01.00 Y 
BL685-140:LZ                     LZ   06.23.01.00 Y 
BL685-144:LZ                     LZ   06.23.01.00 Y 
BL685-150:LZ                     LZ   06.23.01.00 Y 
BL685-439:LZ                     LZ   06.23.01.00 Y 
BL685-149:LZ                     LZ   06.23.01.00 Y 
BL685-155:LZ                     LZ   06.23.01.00 Y 
BL685-303:LZ                     LZ   06.23.01.00 Y 
BL685-151:LZ                     LZ   06.23.01.00 Y 
BL685-177:LZ                     LZ   06.23.01.00 Y 
BL685-141:LZ                     LZ   06.23.01.00 Y 
BL685-138:LZ                     LZ   06.23.01.00 Y 
BL685-180:LZ                     LZ   06.23.01.00 Y 
BL685-153:KUL                    UL   06.23.05.00 Y 
bl685-346:LZ                     LZ   06.23.01.00 Y 
bl685-469:UA                     UM   06.23.01.00 Y 
bl685-469ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bl685-469:M03_APPMONEXT00        M0   06.00.00.XX Y 
bl685-347:LZ                     LZ   06.23.01.00 Y 
BL685-138:KUL                    UL   06.23.05.00 Y 
NPORT-WEB-P13:LZ                 LZ   06.23.01.00 Y 
BL685-155:KUL                    UL   06.23.05.00 Y 
bl685-346:UA                     UM   06.23.01.00 Y 
bl685-346ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bl685-346:M03_APPMONEXT00        M0   06.00.00.XX Y 
bl685-347:UA                     UM   06.23.01.00 Y 
bl685-347ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bl685-347:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-148:UA                     UM   06.23.01.00 Y 
BL685-148ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-148:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-149:UA                     UM   06.23.01.00 Y 
BL685-149ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-149:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-150:UA                     UM   06.23.01.00 Y 
BL685-150ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-150:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-140:KUL                    UL   06.23.05.00 Y 
BL685-141:UA                     UM   06.23.01.00 Y 
BL685-141ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-141:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-156:KUL                    UL   06.23.05.00 Y 
BL685-141:KUL                    UL   06.23.05.00 Y 
BL685-177:KUL                    UL   06.23.05.00 Y 
BL685-191:KUL                    UL   06.23.05.00 Y 
BL685-142:KUL                    UL   06.23.05.00 Y 
BL685-143:KUL                    UL   06.23.05.00 Y 
BL685-180:UA                     UM   06.23.01.00 Y 
BL685-180ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-180:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-137:UA                     UM   06.23.01.00 Y 
BL685-137ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-137:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-303:UA                     UM   06.23.01.00 Y 
BL685-303ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-303:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-136:UA                     UM   06.23.01.00 Y 
BL685-136ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-136:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-144:UA                     UM   06.23.01.00 Y 
BL685-144ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-144:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-143:UA                     UM   06.23.01.00 Y 
BL685-143ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-143:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-142:UA                     UM   06.23.01.00 Y 
BL685-142ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-142:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-177:UA                     UM   06.23.01.00 Y 
BL685-177ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-177:M03_APPMONEXT00        M0   06.00.00.XX Y 
bl685-346:KUL                    UL   06.23.05.00 Y 
BL685-303:KUL                    UL   06.23.05.00 Y 
bl685-347:KUL                    UL   06.23.05.00 Y 
BL685-144:KUL                    UL   06.23.05.00 Y 
bl685-469:KUL                    UL   06.23.05.00 Y 
BL685-148:KUL                    UL   06.23.05.00 Y 
BL685-439:KUL                    UL   06.23.05.00 Y 
BL685-149:KUL                    UL   06.23.05.00 Y 
bl685-470:KUL                    UL   06.23.05.00 Y 
BL685-155:UA                     UM   06.23.01.00 Y 
BL685-155ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-155:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-150:KUL                    UL   06.23.05.00 Y 
BL685-180:KUL                    UL   06.23.05.00 Y 
BL685-151:KUL                    UL   06.23.05.00 Y 
BL685-136:KUL                    UL   06.23.05.00 Y 
BL685-439:UA                     UM   06.23.01.00 Y 
BL685-153:UA                     UM   06.23.01.00 Y 
BL685-439ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-153ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-140:UA                     UM   06.23.01.00 Y 
BL685-439:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-140ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-153:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-140:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-191:UA                     UM   06.23.01.00 Y 
BL685-191ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-191:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-138:UA                     UM   06.23.01.00 Y 
BL685-138ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-138:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-045:LZ                     LZ   06.23.01.00 Y 
bl680051:LZ                      LZ   06.23.01.00 Y 
MC-WEB-P02:KUL                   UL   06.23.05.00 Y 
BL685-045:KUL                    UL   06.23.05.00 Y 
MC-WEB-P02:UA                    UM   06.23.01.00 Y 
MC-WEB-P02ASFSdp:UAGENT00        UA   06.00.00.00 Y 
MC-WEB-P02:M03_APPMONEXT00       M0   06.00.00.XX Y 
NPORT-WEB-P11:KUL                UL   06.23.05.00 Y 
NPORT-WEB-P13:KUL                UL   06.23.05.00 Y 
Primary:BL685-180:KHTA           HT   07.10.04.00 Y 
CCSI:BL685-180:KHTP              HT   07.10.04.XX Y 
Primary:bl685-469:KHTA           HT   07.10.04.00 Y 
BOP:bl685-469:KHTP               HT   07.10.04.XX Y 
bl680051:KUL                     UL   06.23.05.00 Y 
Primary:NPORT-WEB-P11:KHTA       HT   07.10.04.00 Y 
NPORT:NPORT-WEB-P11:KHTP         HT   07.10.04.XX Y 
NPORT-WEB-P11:UA                 UM   06.23.01.00 Y 
NPORT-WEB-P11ASFSdp:UAGENT00     UA   06.00.00.00 Y 
NPORT-WEB-P11:M03_APPMONEXT00    M0   06.00.00.XX Y 
Primary:bl685-470:KHTA           HT   07.10.04.00 Y 
BOP:bl685-470:KHTP               HT   07.10.04.XX Y 
Primary:bl685-347:KHTA           HT   07.10.04.00 Y 
BOP:bl685-347:KHTP               HT   07.10.04.XX Y 
Primary:bl685-346:KHTA           HT   07.10.04.00 Y 
BOP:bl685-346:KHTP               HT   07.10.04.XX Y 
Primary:MC-WEB-P02:KHTA          HT   07.10.04.00 Y 
MC:MC-WEB-P02:KHTP               HT   07.10.04.XX Y 
BL685-045:UA                     UM   06.23.01.00 Y 
BL685-045ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-045:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-151:UA                     UM   06.23.01.00 Y 
BL685-151ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-151:M03_APPMONEXT00        M0   06.00.00.XX Y 
MFTAPP:BL685-045:UA              UM   06.23.01.00 Y 
MFTAPP_BL685-045ASFSdp:UAGENT00  UA   06.00.00.00 Y 
MFTAPP_BL685-045:N18_MFT00       N1   06.00.00.XX Y 
Primary:NPORT-WEB-P13:KHTA       HT   07.10.04.00 Y 
NPORT:NPORT-WEB-P13:KHTP         HT   07.10.04.XX Y 
NPORT-WEB-P13:UA                 UM   06.23.01.00 Y 
NPORT-WEB-P13ASFSdp:UAGENT00     UA   06.00.00.00 Y 
NPORT-WEB-P13:M03_APPMONEXT00    M0   06.00.00.XX Y 
BL685-156:UA                     UM   06.23.01.00 Y 
BL685-156ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-156:M03_APPMONEXT00        M0   06.00.00.XX Y 
bl680051:UA                      UM   06.23.01.00 Y 
bl680051ASFSdp:UAGENT00          UA   06.00.00.00 Y 
bl680051:N99_LINUXEXT00          N9   06.00.00.XX Y 
bl680051:M03_APPMONEXT00         M0   06.00.00.XX Y 
BL685-128:LZ                     LZ   06.23.01.00 Y 
BL685-128:KUL                    UL   06.23.05.00 Y 
BL685-128:UA                     UM   06.23.01.00 Y 
BL685-128ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-128:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL685-129:LZ                     LZ   06.23.01.00 Y 
BL685-129:KUL                    UL   06.23.05.00 Y 
BL685-129:UA                     UM   06.23.01.00 Y 
BL685-129ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL685-129:M03_APPMONEXT00        M0   06.00.00.XX Y 
OASEV-DB-P02:OASEV-DB-P02:MSS    OQ   06.23.00.00 N 
ZHITUMP01:LZ                     LZ   06.22.02.00 Y 
ZHITUMP01:KUL                    UL   06.22.02.00 Y 
ZHITUMP01:UA                     UM   06.22.02.00 Y 
ZHITUMP01SNMPdp:UAGENT00         UA   06.00.00.00 Y 
ZHITUMP01ASFSdp:UAGENT00         UA   06.00.00.00 Y 
ZHITUMP01:SNMP-MANAGER00         SN   06.00.00.XX Y 
ZHITUMP01:NO                     NO   07.31.00.00 Y 
ZHITUMP01:M03_APPMONEXT00        M0   06.00.00.XX Y 
bl685135:LZ                      LZ   06.23.01.00 Y 
bl685135:KUL                     UL   06.23.05.00 Y 
bl685135:UA                      UM   06.23.01.00 Y 
bl685135ASFSdp:UAGENT00          UA   06.00.00.00 Y 
bl685135:M03_APPMONEXT00         M0   06.00.00.XX Y 
bl685135:N54_ARCHIVE00           N5   06.00.00.XX Y 
bl685135:R23CHECK_MONITOR00      R2   06.00.00.XX Y 
bdap-storm-1:LZ                  LZ   06.23.01.00 Y 
bdap-storm-1:KUL                 UL   06.23.05.00 Y 
bdap-storm-1:UA                  UM   06.23.01.00 Y 
bdap-storm-1ASFSdp:UAGENT00      UA   06.00.00.00 Y 
bdap-storm-2:LZ                  LZ   06.23.01.00 Y 
bdap-storm-1:P31_ECACHECK00      P3   06.00.00.XX Y 
bdap-storm-1:M03_APPMONEXT00     M0   06.00.00.XX Y 
bdap-storm-2:KUL                 UL   06.23.05.00 Y 
bdap-storm-2:UA                  UM   06.23.01.00 Y 
bdap-storm-2ASFSdp:UAGENT00      UA   06.00.00.00 Y 
bdap-storm-2:P31_ECACHECK00      P3   06.00.00.XX Y 
bdap-storm-2:M03_APPMONEXT00     M0   06.00.00.XX Y 
bdap-storm-3:LZ                  LZ   06.23.01.00 Y 
bdap-storm-3:KUL                 UL   06.23.05.00 Y 
bdap-storm-3:UA                  UM   06.23.01.00 Y 
bdap-storm-3ASFSdp:UAGENT00      UA   06.00.00.00 Y 
bdap-es-1:LZ                     LZ   06.23.01.00 Y 
bdap-storm-3:P31_ECACHECK00      P3   06.00.00.XX Y 
bdap-storm-3:M03_APPMONEXT00     M0   06.00.00.XX Y 
bdap-es-1:KUL                    UL   06.23.05.00 Y 
bdap-es-1:UA                     UM   06.23.01.00 Y 
bdap-es-1ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-es-1:P31_ECACHECK00         P3   06.00.00.XX Y 
bdap-es-1:M03_APPMONEXT00        M0   06.00.00.XX Y 
bdap-es-2:LZ                     LZ   06.23.01.00 Y 
bdap-es-2:KUL                    UL   06.23.05.00 Y 
bdap-es-2:UA                     UM   06.23.01.00 Y 
bdap-es-2ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-es-2:P31_ECACHECK00         P3   06.00.00.XX Y 
bdap-es-2:M03_APPMONEXT00        M0   06.00.00.XX Y 
bdap-es-3:LZ                     LZ   06.23.01.00 Y 
bdap-es-3:KUL                    UL   06.23.05.00 Y 
bdap-es-3:UA                     UM   06.23.01.00 Y 
bdap-es-3ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-es-3:P31_ECACHECK00         P3   06.00.00.XX Y 
bdap-es-3:M03_APPMONEXT00        M0   06.00.00.XX Y 
bdap-bn-2:LZ                     LZ   06.23.01.00 Y 
bdap-sn-3:LZ                     LZ   06.23.01.00 Y 
bdap-mn-1:LZ                     LZ   06.23.01.00 Y 
bdap-bn-1:LZ                     LZ   06.23.01.00 Y 
bdap-yn-2:LZ                     LZ   06.23.01.00 Y 
bdap-mn-2:LZ                     LZ   06.23.01.00 Y 
bdap-yn-1:LZ                     LZ   06.23.01.00 Y 
bdap-yn-1:KUL                    UL   06.23.05.00 Y 
bdap-bn-2:KUL                    UL   06.23.05.00 Y 
bdap-sn-3:KUL                    UL   06.23.05.00 Y 
bdap-mn-2:KUL                    UL   06.23.05.00 Y 
bdap-bn-1:KUL                    UL   06.23.05.00 Y 
bdap-mn-1:KUL                    UL   06.23.05.00 Y 
bdap-yn-2:KUL                    UL   06.23.05.00 Y 
bdap-bn-1:UA                     UM   06.23.01.00 Y 
bdap-yn-1:UA                     UM   06.23.01.00 Y 
bdap-bn-2:UA                     UM   06.23.01.00 Y 
bdap-mn-1:UA                     UM   06.23.01.00 Y 
bdap-sn-3:UA                     UM   06.23.01.00 Y 
bdap-mn-2:UA                     UM   06.23.01.00 Y 
bdap-yn-2:UA                     UM   06.23.01.00 Y 
bdap-bn-1ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-yn-1ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-bn-2ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-mn-1ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-sn-3ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-mn-2ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-yn-2ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-bn-1:M03_APPMONEXT00        M0   06.00.00.XX Y 
bdap-yn-1:M03_APPMONEXT00        M0   06.00.00.XX Y 
bdap-bn-2:M03_APPMONEXT00        M0   06.00.00.XX Y 
bdap-mn-1:M03_APPMONEXT00        M0   06.00.00.XX Y 
bdap-sn-3:M03_APPMONEXT00        M0   06.00.00.XX Y 
bdap-yn-2:M03_APPMONEXT00        M0   06.00.00.XX Y 
bdap-nn-2:LZ                     LZ   06.23.01.00 Y 
bdap-dn-015:LZ                   LZ   06.23.01.00 Y 
bdap-tn-1:LZ                     LZ   06.23.01.00 Y 
bdap-nn-3:LZ                     LZ   06.23.01.00 Y 
bdap-dn-012:LZ                   LZ   06.23.01.00 Y 
bdap-tn-2:LZ                     LZ   06.23.01.00 Y 
bdap-dn-009:LZ                   LZ   06.23.01.00 Y 
bdap-nn-1:LZ                     LZ   06.23.01.00 Y 
bdap-dn-011:LZ                   LZ   06.23.01.00 Y 
bdap-dn-014:LZ                   LZ   06.23.01.00 Y 
bdap-dn-013:LZ                   LZ   06.23.01.00 Y 
bdap-dn-015:KUL                  UL   06.23.05.00 Y 
bdap-dn-012:KUL                  UL   06.23.05.00 Y 
bdap-nn-2:KUL                    UL   06.23.05.00 Y 
bdap-dn-009:KUL                  UL   06.23.05.00 Y 
bdap-tn-2:KUL                    UL   06.23.05.00 Y 
bdap-tn-1:KUL                    UL   06.23.05.00 Y 
bdap-nn-3:KUL                    UL   06.23.05.00 Y 
bdap-dn-013:KUL                  UL   06.23.05.00 Y 
bdap-dn-011:KUL                  UL   06.23.05.00 Y 
bdap-dn-014:KUL                  UL   06.23.05.00 Y 
bdap-nn-1:KUL                    UL   06.23.05.00 Y 
bdap-dn-015:UA                   UM   06.23.01.00 Y 
bdap-dn-009:UA                   UM   06.23.01.00 Y 
bdap-nn-2:UA                     UM   06.23.01.00 Y 
bdap-dn-012:UA                   UM   06.23.01.00 Y 
bdap-tn-2:UA                     UM   06.23.01.00 Y 
bdap-dn-015ASFSdp:UAGENT00       UA   06.00.00.00 Y 
bdap-dn-009ASFSdp:UAGENT00       UA   06.00.00.00 Y 
bdap-tn-1:UA                     UM   06.23.01.00 Y 
bdap-nn-3:UA                     UM   06.23.01.00 Y 
bdap-dn-011:UA                   UM   06.23.01.00 Y 
bdap-dn-013:UA                   UM   06.23.01.00 Y 
bdap-nn-2ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-nn-1:UA                     UM   06.23.01.00 Y 
bdap-dn-014:UA                   UM   06.23.01.00 Y 
bdap-dn-012ASFSdp:UAGENT00       UA   06.00.00.00 Y 
bdap-tn-2ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-tn-1ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-nn-3ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-dn-011ASFSdp:UAGENT00       UA   06.00.00.00 Y 
bdap-dn-013ASFSdp:UAGENT00       UA   06.00.00.00 Y 
bdap-dn-014ASFSdp:UAGENT00       UA   06.00.00.00 Y 
bdap-nn-1ASFSdp:UAGENT00         UA   06.00.00.00 Y 
bdap-dn-015:M03_APPMONEXT00      M0   06.00.00.XX Y 
bdap-dn-009:M03_APPMONEXT00      M0   06.00.00.XX Y 
bdap-nn-2:M03_APPMONEXT00        M0   06.00.00.XX Y 
bdap-dn-012:M03_APPMONEXT00      M0   06.00.00.XX Y 
